session,prolific_id,group_id,id_in_session,round_number,contribution,choice,rt,condition,order_idx,msg_clean,msg_json,msg_html
osyho897,5974d96dfc0cf30001fa0917,kZyVz7r9,31,2,6,save the children,93348,3,5,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=me,msg=I want to give to save the children;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I want to give to save the children;number=5,sender=other,msg=I want to give 5 pounds;number=6,sender=me,msg=I want to give 6 pounds;number=7,sender=other,msg=Ok!;number=8,sender=other,msg=I will validate;number=9,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":5,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":6,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":7,""sender"":""other"",""msg"":""Ok!""},{""number"":8,""sender"":""other"",""msg"":""I will validate""},{""number"":9,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""382475041780"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""24471985158"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""929362908152"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1073390352264"">Participant 1</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1527456806107"">Participant 1</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""728553438712"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""303851450443"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1045622514159"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""465442644665"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,6062d9224d8d934d3f085245,kZyVz7r9,32,2,6,save the children,89071,3,5,"number=1,sender=me,msg=I want to give to wwf;number=2,sender=other,msg=I want to give to save the children;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I want to give to save the children;number=5,sender=me,msg=I want to give 5 pounds;number=6,sender=other,msg=I want to give 6 pounds;number=7,sender=me,msg=Ok!;number=8,sender=me,msg=I will validate;number=9,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":5,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":6,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":7,""sender"":""me"",""msg"":""Ok!""},{""number"":8,""sender"":""me"",""msg"":""I will validate""},{""number"":9,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1142990786858"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1275880847741"">Participant 2</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""316158441588"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1077286957876"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""255307409370"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1137876281448"">Participant 2</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1678498447829"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1284569010215"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1222420780858"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,6358f1332459f21caa585aef,3as7pB38,33,2,3,wwf,46973,2,3,"number=1,sender=me,msg=I want to give to wwf;number=2,sender=me,msg=I want to give 3 pounds;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=Ok!;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""Ok!""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""194214600866"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""18952959051"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""717333831875"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1241463900083"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1504729311896"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1189651562069"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,5ea40ba76e05883a3353452d,3as7pB38,34,2,3,wwf,51169,2,3,"number=1,sender=other,msg=I want to give to wwf;number=2,sender=other,msg=I want to give 3 pounds;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I will validate;number=5,sender=other,msg=Ok!;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":2,""sender"":""other"",""msg"":""I want to give 3 pounds""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I will validate""},{""number"":5,""sender"":""other"",""msg"":""Ok!""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""385086064396"">Participant 1</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""761082432946"">Participant 1</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""540463259829"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""460283629830"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""383064433495"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1115758019133"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,62d1b97f44bebbf51d3a48c3,nPs8qP6y,35,2,-1,,-1,-1,3,,,
osyho897,6419963afaf3cfd49b859197,h6XMKuR7,36,2,3,unicef,62006,1,1,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=other,msg=I want to give to unicef;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I want to give 5 pounds;number=5,sender=other,msg=I want to give 2 pounds;number=6,sender=me,msg=I want to give 3 pounds;number=7,sender=other,msg=Ok!;number=8,sender=other,msg=I want to give 3 pounds;number=9,sender=me,msg=I will validate;number=10,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":5,""sender"":""other"",""msg"":""I want to give 2 pounds""},{""number"":6,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":7,""sender"":""other"",""msg"":""Ok!""},{""number"":8,""sender"":""other"",""msg"":""I want to give 3 pounds""},{""number"":9,""sender"":""me"",""msg"":""I will validate""},{""number"":10,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""300745102427"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1517016219883"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1545199427608"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""275945713170"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""414808394265"">Participant 2</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""500028920206"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1524333543489"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""583484015298"">Participant 2</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1224879368457"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1614257008564"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,62fbe0847bebdb10fff2494c,h6XMKuR7,37,2,3,unicef,64116,1,1,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=me,msg=I want to give to unicef;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I want to give 5 pounds;number=5,sender=me,msg=I want to give 2 pounds;number=6,sender=other,msg=I want to give 3 pounds;number=7,sender=me,msg=Ok!;number=8,sender=me,msg=I want to give 3 pounds;number=9,sender=other,msg=I will validate;number=10,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I want to give 5 pounds""},{""number"":5,""sender"":""me"",""msg"":""I want to give 2 pounds""},{""number"":6,""sender"":""other"",""msg"":""I want to give 3 pounds""},{""number"":7,""sender"":""me"",""msg"":""Ok!""},{""number"":8,""sender"":""me"",""msg"":""I want to give 3 pounds""},{""number"":9,""sender"":""other"",""msg"":""I will validate""},{""number"":10,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""650346919204"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""742760996443"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""573200597642"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1589847656169"">Participant 1</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""704462137364"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""63895123264"">Participant 1</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1363130851099"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""996618850316"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 3 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1244395856346"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1273776842456"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,,nPs8qP6y,38,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,39,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,40,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,41,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,42,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,43,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,44,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,45,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,46,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,47,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,48,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,49,2,-1,,-1,-1,3,,,
osyho897,,nPs8qP6y,50,2,-1,,-1,-1,3,,,
osyho897,63de656828b28434f3ed4808,nPs8qP6y,1,3,-1,,-1,-1,3,,,
osyho897,603367fda6fada4117233af3,nPs8qP6y,2,3,-1,,-1,-1,3,,,
osyho897,5d93c8c883e2470018a4f853,5qA9qaND,3,3,7,unicef,67929,1,2,"number=1,sender=me,msg=I want to give to save the children;number=2,sender=me,msg=I want to give 6 pounds;number=3,sender=other,msg=I want to give to unicef;number=4,sender=me,msg=I want to give to unicef;number=5,sender=me,msg=I want to give 6 pounds;number=6,sender=me,msg=I will validate;number=7,sender=other,msg=I want to give 7 pounds;number=8,sender=other,msg=I will validate;number=9,sender=me,msg=Ok!;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":2,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":3,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":4,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":5,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":6,""sender"":""me"",""msg"":""I will validate""},{""number"":7,""sender"":""other"",""msg"":""I want to give 7 pounds""},{""number"":8,""sender"":""other"",""msg"":""I will validate""},{""number"":9,""sender"":""me"",""msg"":""Ok!""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""95069965782"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1460501403402"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1453386998443"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1677838839521"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""323140754036"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""600811210490"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1145095650523"">Participant 2</span><span class=""otree-chat__body"">I want to give 7 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1361350692375"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""329389635560"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div>"
osyho897,595fe60b3d5051000114b80a,5egLSMug,4,3,0,none,21862,2,5,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=I want to give to wwf;number=3,sender=other,msg=Ok!;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""other"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""289139512656"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1516367003049"">Participant 2</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1423886798606"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1605126600835"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1386484492888"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,614991f899042a3e2582a626,5egLSMug,5,3,0,none,15221,2,5,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I want to give to wwf;number=3,sender=me,msg=Ok!;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I want to give to wwf""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""848302103513"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1443369000098"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to wwf</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""937066869683"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""351884315424"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,5fc3849ea684f631e16d2b64,5qA9qaND,6,3,7,unicef,51220,1,2,"number=1,sender=other,msg=I want to give to save the children;number=2,sender=other,msg=I want to give 6 pounds;number=3,sender=me,msg=I want to give to unicef;number=4,sender=other,msg=I want to give to unicef;number=5,sender=other,msg=I want to give 6 pounds;number=6,sender=other,msg=I will validate;number=7,sender=me,msg=I want to give 7 pounds;number=8,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":2,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":3,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":4,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":5,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":6,""sender"":""other"",""msg"":""I will validate""},{""number"":7,""sender"":""me"",""msg"":""I want to give 7 pounds""},{""number"":8,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1216857995002"">Participant 1</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""590554643258"">Participant 1</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1051494509505"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1495452086088"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""45446108111"">Participant 1</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""929068654152"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""353854509362"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 7 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1102627769544"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,56622e9373ac8700058096d1,nPs8qP6y,7,3,-1,,-1,-1,3,,,
osyho897,600f43c41b55c5112ac7fd7d,nPs8qP6y,8,3,-1,,-1,-1,3,,,
osyho897,636a88112bb4a30a8295e405,fHosHEkv,9,3,10,unicef,47635,1,4,"number=1,sender=me,msg=I want to give to unicef;number=2,sender=other,msg=Ok!;number=3,sender=me,msg=I want to give 10 pounds;number=4,sender=other,msg=I will validate;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""other"",""msg"":""Ok!""},{""number"":3,""sender"":""me"",""msg"":""I want to give 10 pounds""},{""number"":4,""sender"":""other"",""msg"":""I will validate""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""335765790965"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""76424110489"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""675822338589"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1245257913098"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""259870211471"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,5f0f1c82e8fe02068ce1a2e8,fHosHEkv,10,3,10,unicef,45169,1,4,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=me,msg=Ok!;number=3,sender=other,msg=I want to give 10 pounds;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I want to give 10 pounds""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1105226952035"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1388415191761"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""178441741208"">Participant 1</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1216858569171"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
osyho897,60be73ee072c4ed940d2c980,Mtw48kFj,11,3,0,none,20363,2,5,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I want to give to none;number=3,sender=me,msg=Ok!;number=4,sender=other,msg=Ok!;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I want to give to none""},{""number"":3,""sender"":""me"",""msg"":""Ok!""},{""number"":4,""sender"":""other"",""msg"":""Ok!""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""820149346748"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1643843346414"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1643394394937"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""151015173052"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""3673333437"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1389848450124"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
