session,prolific_id,group_id,id_in_session,round_number,contribution,choice,rt,condition,order_idx,msg_clean,msg_json,msg_html
9x5yoq6k,6040968fbace9b2bac7b21bd,7idFo4Sj,4,3,5,unicef,43602,1,3,"number=1,sender=other,msg=I want to give to unicef;number=2,sender=me,msg=I want to give to unicef;number=3,sender=me,msg=I want to give 5 pounds;number=4,sender=other,msg=Ok!;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":2,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""me"",""msg"":""I want to give 5 pounds""},{""number"":4,""sender"":""other"",""msg"":""Ok!""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""758239596059"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""710988320243"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1625665164479"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 5 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""364585007583"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""144909683407"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""414591982749"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,6413ff4acb3db5e2e11ae271,RufkD5LD,5,3,1,the nature conservancy,26947,2,4,"number=1,sender=me,msg=I want to give to the nature conservancy;number=2,sender=other,msg=Ok!;number=3,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""other"",""msg"":""Ok!""},{""number"":3,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""947917705781"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1162361026661"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""781662243178"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,63f77915c48d021a3bf77b0f,RufkD5LD,6,3,2,the nature conservancy,51540,2,4,"number=1,sender=other,msg=I want to give to the nature conservancy;number=2,sender=me,msg=Ok!;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I want to give 2 pounds;number=5,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to the nature conservancy""},{""number"":2,""sender"":""me"",""msg"":""Ok!""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I want to give 2 pounds""},{""number"":5,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1605357775436"">Participant 1</span><span class=""otree-chat__body"">I want to give to the nature conservancy</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1679593321877"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1129827169318"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""271706620889"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 2 pounds</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1339787988337"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60ff262e247d3041dc2c35af,3yMbi6Sb,7,3,-1,,-1,-1,2,,,
9x5yoq6k,5ce8035f8d1aeb001a030b02,3yMbi6Sb,8,3,-1,,-1,-1,2,,,
9x5yoq6k,5c5ead092c7c760001c80dc9,Vwg9CfLs,9,3,-1,,-1,-1,1,,,
9x5yoq6k,62349f447e7917b21c61c59c,Vwg9CfLs,10,3,-1,,-1,-1,1,,,
9x5yoq6k,6460fa6886b55c90e4be232f,e9VQsnaj,11,3,0,none,22063,2,4,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=I want to give to none;number=3,sender=other,msg=I will validate;number=4,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""I want to give to none""},{""number"":3,""sender"":""other"",""msg"":""I will validate""},{""number"":4,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""403147044889"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1308964659573"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""539119384658"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""692222431566"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5711089f52ab8e0011d08d03,e9VQsnaj,12,3,0,none,20190,2,4,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=I want to give to none;number=3,sender=me,msg=I will validate;number=4,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""I want to give to none""},{""number"":3,""sender"":""me"",""msg"":""I will validate""},{""number"":4,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""919332381272"">Participant 1</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""679392439286"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""708154688116"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""248406915351"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60e1a7cd43189d275db0c301,DWKzQvQZ,13,3,6,unicef,29069,3,0,"number=1,sender=other,msg=I want to give to none;number=2,sender=me,msg=No!;number=3,sender=me,msg=I want to give 6 pounds;number=4,sender=other,msg=I want to give to none;number=5,sender=me,msg=I will validate;number=6,sender=other,msg=I want to give to none;number=7,sender=other,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give to none""},{""number"":2,""sender"":""me"",""msg"":""No!""},{""number"":3,""sender"":""me"",""msg"":""I want to give 6 pounds""},{""number"":4,""sender"":""other"",""msg"":""I want to give to none""},{""number"":5,""sender"":""me"",""msg"":""I will validate""},{""number"":6,""sender"":""other"",""msg"":""I want to give to none""},{""number"":7,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1627145206317"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""504347376159"">Participant 1 (Me)</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1170979587831"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1300507099580"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""521561014346"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""978409295664"">Participant 2</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1276447343408"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,5ac92684fa3b4e0001739586,DWKzQvQZ,14,3,0,none,30319,3,0,"number=1,sender=me,msg=I want to give to none;number=2,sender=other,msg=No!;number=3,sender=other,msg=I want to give 6 pounds;number=4,sender=me,msg=I want to give to none;number=5,sender=other,msg=I will validate;number=6,sender=me,msg=I want to give to none;number=7,sender=me,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give to none""},{""number"":2,""sender"":""other"",""msg"":""No!""},{""number"":3,""sender"":""other"",""msg"":""I want to give 6 pounds""},{""number"":4,""sender"":""me"",""msg"":""I want to give to none""},{""number"":5,""sender"":""other"",""msg"":""I will validate""},{""number"":6,""sender"":""me"",""msg"":""I want to give to none""},{""number"":7,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1133013426191"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""525793513048"">Participant 1</span><span class=""otree-chat__body"">No!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""988030772358"">Participant 1</span><span class=""otree-chat__body"">I want to give 6 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""732920165608"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""918002010212"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""505991391131"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to none</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1420140143645"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,62b33a6e9bcbf397ffc647b0,28tM7beS,15,3,-1,,-1,-1,2,,,
9x5yoq6k,573f59f150f5e6000dcc4963,28tM7beS,16,3,-1,,-1,-1,2,,,
9x5yoq6k,63eb94b87f4dff9de49cccad,MXEzWcBi,17,3,-1,,-1,-1,5,,,
9x5yoq6k,13gE07j31E6mlZ9LD96nnOSZ,MXEzWcBi,18,3,-1,,-1,-1,5,,,
9x5yoq6k,5d230886d7533000017a4409,oEQd5pFG,19,3,10,unicef,41030,1,5,"number=1,sender=other,msg=I want to give 10 pounds;number=2,sender=me,msg=I want to give to unicef;number=3,sender=other,msg=I want to give to save the children;number=4,sender=other,msg=I want to give to unicef;number=5,sender=other,msg=Ok!;number=6,sender=other,msg=I will validate;number=7,sender=me,msg=Ok!;number=8,sender=me,msg=I will validate;","[{""number"":1,""sender"":""other"",""msg"":""I want to give 10 pounds""},{""number"":2,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""other"",""msg"":""I want to give to save the children""},{""number"":4,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":5,""sender"":""other"",""msg"":""Ok!""},{""number"":6,""sender"":""other"",""msg"":""I will validate""},{""number"":7,""sender"":""me"",""msg"":""Ok!""},{""number"":8,""sender"":""me"",""msg"":""I will validate""}]","<div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""300117202162"">Participant 2</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""585074974779"">Participant 1 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1136418442085"">Participant 2</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1178169683243"">Participant 2</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1505269010202"">Participant 2</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1177231271643"">Participant 2</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""766783881932"">Participant 1 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1630234899531"">Participant 1 (Me)</span><span class=""otree-chat__body"">I will validate</span></div>"
9x5yoq6k,60f450dfe44985305f89c8e2,oEQd5pFG,20,3,10,unicef,38650,1,5,"number=1,sender=me,msg=I want to give 10 pounds;number=2,sender=other,msg=I want to give to unicef;number=3,sender=me,msg=I want to give to save the children;number=4,sender=me,msg=I want to give to unicef;number=5,sender=me,msg=Ok!;number=6,sender=me,msg=I will validate;number=7,sender=other,msg=Ok!;number=8,sender=other,msg=I will validate;","[{""number"":1,""sender"":""me"",""msg"":""I want to give 10 pounds""},{""number"":2,""sender"":""other"",""msg"":""I want to give to unicef""},{""number"":3,""sender"":""me"",""msg"":""I want to give to save the children""},{""number"":4,""sender"":""me"",""msg"":""I want to give to unicef""},{""number"":5,""sender"":""me"",""msg"":""Ok!""},{""number"":6,""sender"":""me"",""msg"":""I will validate""},{""number"":7,""sender"":""other"",""msg"":""Ok!""},{""number"":8,""sender"":""other"",""msg"":""I will validate""}]","<div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""158886507029"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give 10 pounds</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""838779495468"">Participant 1</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg stamp-me"" style=""display: block;""><span class=""otree-chat__nickname"" id=""433482630651"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to save the children</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""314213450570"">Participant 2 (Me)</span><span class=""otree-chat__body"">I want to give to unicef</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""1630158066417"">Participant 2 (Me)</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg"" style=""display: block;""><span class=""otree-chat__nickname"" id=""111771579078"">Participant 2 (Me)</span><span class=""otree-chat__body"">I will validate</span></div><div class=""otree-chat__msg-other stamp-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""929308528124"">Participant 1</span><span class=""otree-chat__body"">Ok!</span></div><div class=""otree-chat__msg-other"" style=""display: block;""><span class=""otree-chat__nickname"" id=""601569428829"">Participant 1</span><span class=""otree-chat__body"">I will validate</span></div>"
